"beta","factor","rc.1","rc.2","rb.1","rb.2","rb.3"
1.08537939698492,-30.4873449460646,-0.292898018179042,-0.0090822056371587,29.5112929833566,-0.376716697202547,-0.0133002300316436
1.09417286432161,-27.9744612251977,-0.290733833620886,-0.00897782586024653,26.9725068015847,-0.383753174002279,-0.0136680908178841
1.10296633165829,-25.8977137374249,-0.288586872794546,-0.00887399411842027,24.8692348215104,-0.39092592319138,-0.0140440594914955
1.11175979899497,-24.1543556177524,-0.286456861539306,-0.00877070333997506,23.0987108305148,-0.39823831666311,-0.0144282595797873
1.12055326633166,-22.6716260527356,-0.284343530339482,-0.00866794641088486,21.5881538655162,-0.405693844794501,-0.0148208155534871
1.12934673366834,-21.3965578306845,-0.282246614258464,-0.00856571617711088,20.284575721704,-0.413296121925261,-0.015221852845743
1.13814020100502,-20.289677782713,-0.280165852874001,-0.008464005447144,19.148481349538,-0.421048892144981,-0.015631497872671
1.14693366834171,-19.3209692845197,-0.278100990214704,-0.00836280699477862,18.1498313097177,-0.428956035409307,-0.0160498780554773
1.15572713567839,-18.467202695504,-0.276051774697616,-0.0082621135621111,17.2653721625196,-0.437021574007182,-0.0164771218441681
1.16452060301508,-17.7101219322017,-0.274017959066891,-0.00816191786273307,16.4768229882663,-0.44524967940322,-0.0169133587428713
1.17331407035176,-17.0351831126737,-0.271999300333418,-0.00806221258512161,15.7696139753218,-0.453644679480965,-0.0173587193367851
1.18210753768844,-16.4306586676163,-0.269995559715417,-0.00796299039619101,15.1319904711226,-0.462211066215069,-0.0178133353207697
1.19090100502513,-15.8869890784532,-0.268006502579844,-0.00786424394502211,14.5543646562192,-0.470953503802499,-0.0182773395296
1.19969447236181,-15.3963059150211,-0.266031898384688,-0.007765965866718,14.0288385136347,-0.479876837285655,-0.0187508659699005
1.20848793969849,-14.9520755998906,-0.264071520621972,-0.00766814878639268,13.5488475202445,-0.488986101702629,-0.01923404985377
1.21728140703518,-14.5488297001957,-0.262125146761501,-0.00757078532328752,13.1088908606853,-0.498286531803235,-0.0197270276341173
1.22607487437186,-14.1819581897422,-0.260192558195318,-0.00747386809496737,12.7043246061646,-0.507783572372434,-0.0202299370417263
1.23486834170854,-13.8475491801993,-0.258273540182722,-0.00737738972161446,12.3312013565376,-0.517482889206351,-0.0207429171240605
1.24366180904523,-13.5422633844409,-0.256367881795983,-0.00728134283038712,11.9861446082416,-0.527390380790394,-0.0212661082858284
1.25245527638191,-13.2632348458307,-0.254475375866548,-0.00718572005983465,11.6662493813583,-0.537512190732801,-0.0217996523313212
1.26124874371859,-13.0079917472063,-0.252595818931809,-0.00709051406436087,11.3690029189879,-0.547854721012164,-0.0223436925085497
1.27004221105528,-12.7743927250922,-0.250729011182393,-0.00699571751870257,11.0922208838356,-0.558424646102565,-0.022898373555185
1.27883567839196,-12.5605752690121,-0.248874756409917,-0.00690132312243329,10.8339956311907,-0.569228928045746,-0.0234638417463354
1.28762914572864,-12.3649136225227,-0.24703286195519,-0.00680732360447247,10.592653974163,-0.580274832546306,-0.0240402449441691
1.29642261306533,-12.1859842159634,-0.245203138656882,-0.00671371172756876,10.366722470335,-0.591569946172871,-0.0246277326494073
1.30521608040201,-12.0225371152784,-0.243385400800578,-0.00662048029278026,10.1548987132666,-0.603122194756194,-0.0252264560547125
1.31400954773869,-11.8734723111508,-0.241579466068249,-0.00652762214390759,9.95602745207672,-0.614939863083804,-0.0258365680999889
1.32280301507538,-11.7378199292747,-0.239785155488114,-0.00643513017189,9.76908061880681,-0.627031616000552,-0.0264582235296263
1.33159648241206,-11.6147236379834,-0.238002293384855,-0.00634299731914423,9.59314053854469,-0.63940652103511,-0.0270915789517121
1.34038994974874,-11.5034266794647,-0.236230707330205,-0.00625121658383924,9.42738574716577,-0.652074072684613,-0.0277367928992341
1.34918341708543,-11.4032600668505,-0.234470228093894,-0.00615978102409797,9.2710789574565,-0.665044218502921,-0.028394025893317
1.35797688442211,-11.3136325799244,-0.232720689594933,-0.00606868376211457,9.12355680467463,-0.678327387152853,-0.0290634405085121
1.36677035175879,-11.2340222631965,-0.230981928853214,-0.00597791798818756,8.98422107341515,-0.691934518599551,-0.0297452014401818
1.37556381909548,-11.1639691862029,-0.229253785941493,-0.00588747696464773,8.85253116354594,-0.705877096640837,-0.0304394755740197
1.38435728643216,-11.103069270514,-0.22753610393765,-0.00579735402968956,8.72799759736734,-0.72016718399115,-0.0311464320577325
1.39315075376884,-11.0509690236816,-0.225828728877309,-0.00570754260108342,8.61017640561682,-0.734817460159439,-0.0318662423749461
1.40194422110553,-11.0073610491408,-0.224131509706769,-0.00561803617978079,8.49866425842537,-0.749841262387713,-0.0325990804213619
1.41073768844221,-10.9719802244492,-0.222444298236261,-0.00552882835339224,8.39309423034053,-0.765252629946738,-0.0333451225832254
1.41953115577889,-10.9446004593132,-0.220766949093548,-0.0054399127995397,8.29313210720899,-0.781066352119135,-0.0341045478181546
1.42832462311558,-10.9250319605449,-0.219099319677819,-0.00535128328908552,8.19847315794461,-0.797298020237887,-0.0348775377383794
1.43711809045226,-10.9131189441007,-0.21744127011395,-0.00526293368922036,8.10883930670324,-0.813964084191756,-0.0356642766964594
1.44591155778894,-10.9087377452267,-0.215792663207069,-0.00517485796642588,8.02397665126574,-0.831081913857458,-0.0364649518735356
1.45470502512563,-10.9117952869288,-0.214153364397471,-0.00508705018928394,7.94365328194741,-0.848669865974427,-0.037279753370181
1.46349849246231,-10.9222278748408,-0.212523241715887,-0.00499950453116766,7.86765736242489,-0.866747357041064,-0.0381088742999366
1.472291959799,-10.940000293357,-0.210902165739052,-0.00491221527277411,7.79579543977858,-0.885334942883358,-0.0389525108855793
1.48108542713568,-10.9651051839069,-0.209290009545685,-0.00482517680452431,7.72789095601441,-0.904454405629862,-0.0398108625582334
1.48987889447236,-10.9975626916069,-0.207686648672775,-0.00473838362882249,7.66378293750468,-0.924128848921102,-0.0406841320593836
1.49867236180905,-11.0374203714698,-0.206091961072259,-0.00465183036216646,7.60332484234216,-0.94438280229045,-0.0415725255458949
1.50746582914573,-11.0847533499808,-0.204505827068049,-0.00456551173713064,7.54638354862765,-0.965242335778712,-0.0424762526981293
1.51625929648241,-11.1396647423221,-0.202928129313439,-0.00447942260419529,7.49283846931414,-0.986735185988866,-0.0433955268312515
1.5250527638191,-11.2022863299717,-0.201358752748895,-0.00439355793345171,7.44258078148747,-1.0088908949548,-0.0443305650098463
1.53384623115578,-11.2727795079188,-0.19979758456022,-0.00430791281615864,7.39551275993211,-1.03174096339133,-0.045281588165936
1.54263969849246,-11.3513365154953,-0.198244514137124,-0.00422248246617358,7.3515472065797,-1.05531902011855,-0.0462488212205417
1.55143316582915,-11.4381819699074,-0.196699433032187,-0.00413726222124713,7.31060696899719,-1.07966100971603,-0.047232493208885
1.56022663316583,-11.53357472715,-0.195162234920215,-0.00405224754419752,7.27262454249885,-1.10480540076985,-0.0482328374093872
1.56902010050251,-11.6378101012452,-0.193632815558016,-0.00396743402394871,7.23754175178741,-1.13079341743586,-0.0492500914765794
1.5778135678392,-11.7512224798726,-0.192111072744601,-0.00388281737644688,7.20530950928463,-1.15766929746663,-0.0502844975780884
